id,order_id,product_id,quantity,unit_price,total_price,status,created_at,updated_at
2587,01M0MX49WK9AE9Z9KR2AKQWDRK,409339V9MK4RHRG0A0XWT91W,7,485.00,3395.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2588,01M0MX49WKZ0H0P6J5R744S6YJ,411921G8X1MT1A4Z5EPH3YP4,15,30.00,450.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2589,01M0MX49WKZ0H0P6J5R744S6YJ,4082223DQAKGCJ8P0XHQQNB2,11,112.00,1232.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2590,01M0MX49WKZ0H0P6J5R744S6YJ,412596TV7NC82RBGNTA0W8JZ,19,35.00,665.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2595,01M0MX49WKXRCQ3MMR00MTTWTT,409339V9MK4RHRG0A0XWT91W,13,485.00,6305.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2596,01M0MX49WKXRCQ3MMR00MTTWTT,417359ZGZV0QNH8M3DEYW8G5,1,350.00,350.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2597,01M0MX49WKEAWM4FRRKP099TM3,409420087QNW2D06G06MH7JS,18,350.00,6300.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2598,01M0MX49WKEAWM4FRRKP099TM3,4116065CZMHNTR71A86YWAMC,5,350.00,1750.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2599,01M0MX49WKZGWEXPCQZJHRHSDF,412596TV7NC82RBGNTA0W8JZ,12,35.00,420.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2600,01M0MX49WKZGWEXPCQZJHRHSDF,407702R5D86R3CBB81E3X29M,1,350.00,350.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2601,01M0MX49WKZGWEXPCQZJHRHSDF,409339V9MK4RHRG0A0XWT91W,7,485.00,3395.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2602,01M0MX49WK7XP9HGEZXAWJ0MHE,417359ZGZV0QNH8M3DEYW8G5,11,350.00,3850.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2603,01M0MX49WK7XP9HGEZXAWJ0MHE,410258ZSW0QAXSVS8S3VV7TE,8,35.00,280.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2604,01M0MX49WKA70YGAM638FGPW6T,414773WE720HJ0P121AG8FHQ,4,350.00,1400.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2605,01M0MX49WK6KCXRXFR7JJ9GXND,4162975Y25KN73W7KKDJGX6P,4,245.00,980.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2606,01M0MX49WKF2VTMST909JH700V,416496PKZM0T9NY433H8KP6M,8,30.00,240.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2607,01M0MX49WKF2VTMST909JH700V,4138050CXS9PQSNF661Q1A1F,12,140.00,1680.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2608,01M0MX49WKH0FX3EFS86FM70D0,41150684MEXX0KJ3HG4B279E,3,30.00,90.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2609,01M0MX49WKH0FX3EFS86FM70D0,4116065CZMHNTR71A86YWAMC,5,350.00,1750.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2610,01M0MX49WKH0FX3EFS86FM70D0,41511344QHQDJBZ4FRV45NKC,7,350.00,2450.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2614,01M0MX49WKWQZF876VG3N0ZF8T,409339V9MK4RHRG0A0XWT91W,18,485.00,8730.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2615,01M0MX49WKWQZF876VG3N0ZF8T,416951J7FD3NBDV1MM1QS36H,5,415.00,2075.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2616,01M0MX49WKWQZF876VG3N0ZF8T,409892D87XEVH1ZTZXV5F6C1,8,155.00,1240.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2619,01M0MX49WKQ1D87HCGT7R3BN01,411039DJMEE6FWS52GMATRN7,20,25.00,500.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2620,01M0MX49WKQ1D87HCGT7R3BN01,413521JP1792738MBB68XMK5,6,350.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2621,01M0MX49WK0X32RP4ZMM5RCMQE,408186TJ449WSVW673RWDK4X,12,30.00,360.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2622,01M0MX49WK0X32RP4ZMM5RCMQE,411921G8X1MT1A4Z5EPH3YP4,17,30.00,510.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2623,01M0MX49WK0X32RP4ZMM5RCMQE,416496PKZM0T9NY433H8KP6M,6,30.00,180.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2624,01M0MX49WKEJ1SYQ0B0JJQ5Y7Q,41085841ZKREWJPCC4PWVWR7,16,15.00,240.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2625,01M0MX49WKEJ1SYQ0B0JJQ5Y7Q,41085841ZKREWJPCC4PWVWR7,16,15.00,240.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2626,01M0MX49WKEJ1SYQ0B0JJQ5Y7Q,411921G8X1MT1A4Z5EPH3YP4,9,30.00,270.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2627,01M0MX49WKFM33QMZDVM8H9FNC,413005KN3WGNAPH6NCQ5JCT9,2,350.00,700.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2628,01M0MX49WKFM33QMZDVM8H9FNC,409339V9MK4RHRG0A0XWT91W,8,485.00,3880.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2629,01M0MX49WKFM33QMZDVM8H9FNC,409339V9MK4RHRG0A0XWT91W,15,485.00,7275.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2630,01M0MX49WKA2K1X1YYZ7R7046E,41150684MEXX0KJ3HG4B279E,13,30.00,390.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2631,01M0MX49WKA2K1X1YYZ7R7046E,412596TV7NC82RBGNTA0W8JZ,6,35.00,210.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2632,01M0MX49WK7A2TSAKAG8GHC3HR,41511344QHQDJBZ4FRV45NKC,3,350.00,1050.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2633,01M0MX49WK4TR44PR4YHX04K2E,4088862F2RR4FH8VD6HQ69ZM,19,350.00,6650.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2634,01M0MX49WK4TR44PR4YHX04K2E,407702R5D86R3CBB81E3X29M,15,350.00,5250.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2637,01M0MX49WKFQ2PCWPS9P5G5XQ5,414773WE720HJ0P121AG8FHQ,13,350.00,4550.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2638,01M0MX49WKFQ2PCWPS9P5G5XQ5,409420087QNW2D06G06MH7JS,6,350.00,2100.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2639,01M0MX49WKV7JCJJXYX881Q5P7,413521JP1792738MBB68XMK5,12,350.00,4200.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2640,01M0MX49WKV7JCJJXYX881Q5P7,413521JP1792738MBB68XMK5,10,350.00,3500.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2641,01M0MX49WKV7JCJJXYX881Q5P7,408186TJ449WSVW673RWDK4X,17,30.00,510.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2644,01M0MX49WKAXTWR97ZYQ8CXMMS,409892D87XEVH1ZTZXV5F6C1,7,155.00,1085.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2645,01M0MX49WKAM0Z6T3ZCRZQY6Z2,411039DJMEE6FWS52GMATRN7,9,25.00,225.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2646,01M0MX49WKAM0Z6T3ZCRZQY6Z2,409339V9MK4RHRG0A0XWT91W,20,485.00,9700.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2647,01M0MX49WKAM0Z6T3ZCRZQY6Z2,41511344QHQDJBZ4FRV45NKC,18,350.00,6300.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2648,01M0MX49WKJSTG0JE74QBTTZ8W,416951J7FD3NBDV1MM1QS36H,12,415.00,4980.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2649,01M0MX49WKJSTG0JE74QBTTZ8W,4162975Y25KN73W7KKDJGX6P,13,245.00,3185.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2650,01M0MX49WKX2K27JNNCCCG52A8,411921G8X1MT1A4Z5EPH3YP4,17,30.00,510.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2651,01M0MX49WK1NGXXWSG9N84M454,4088862F2RR4FH8VD6HQ69ZM,7,350.00,2450.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2652,01M0MX49WKPYWJ1FWZ1CN7XTC9,410258ZSW0QAXSVS8S3VV7TE,15,35.00,525.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2653,01M0MX49WKPYWJ1FWZ1CN7XTC9,416496PKZM0T9NY433H8KP6M,11,30.00,330.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2654,01M0MX49WKPYWJ1FWZ1CN7XTC9,413521JP1792738MBB68XMK5,11,350.00,3850.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2655,01M0MX49WKWE56CXKM4P83PYZT,41150684MEXX0KJ3HG4B279E,7,30.00,210.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2656,01M0MX49WKWE56CXKM4P83PYZT,416496PKZM0T9NY433H8KP6M,15,30.00,450.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2657,01M0MX49WKWE56CXKM4P83PYZT,410258ZSW0QAXSVS8S3VV7TE,1,35.00,35.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2658,01M0MX49WKNH7F3VTW1ZTT23CD,416951J7FD3NBDV1MM1QS36H,1,415.00,415.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2659,01M0MX49WK6V5Q911H44C62S81,409892D87XEVH1ZTZXV5F6C1,8,155.00,1240.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2660,01M0MX49WK6V5Q911H44C62S81,41150684MEXX0KJ3HG4B279E,14,30.00,420.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2661,01M0MX49WKTF4RM385AZT4B3V7,410258ZSW0QAXSVS8S3VV7TE,10,35.00,350.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2662,01M0MX49WKTF4RM385AZT4B3V7,409892D87XEVH1ZTZXV5F6C1,19,155.00,2945.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2663,01M0MX49WKTF4RM385AZT4B3V7,409420087QNW2D06G06MH7JS,19,350.00,6650.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2664,01M0MX49WKFXMF60WRS73YKAJ7,409892D87XEVH1ZTZXV5F6C1,19,155.00,2945.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2665,01M0MX49WKRWTGSDY2HFKR0142,4162975Y25KN73W7KKDJGX6P,13,245.00,3185.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2666,01M0MX49WKRWTGSDY2HFKR0142,409339V9MK4RHRG0A0XWT91W,13,485.00,6305.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2667,01M0MX49WKRWTGSDY2HFKR0142,413521JP1792738MBB68XMK5,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2668,01M0MX49WKSGTKKWGXH7H6E1F3,409892D87XEVH1ZTZXV5F6C1,19,155.00,2945.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2671,01M0MX49WKY2YW0084ER5SWF4F,4082223DQAKGCJ8P0XHQQNB2,16,112.00,1792.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2672,01M0MX49WKY2YW0084ER5SWF4F,409420087QNW2D06G06MH7JS,6,350.00,2100.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2673,01M0MX49WKY2YW0084ER5SWF4F,409339V9MK4RHRG0A0XWT91W,3,485.00,1455.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2674,01M0MX49WK7Q5JF6TQ1AGZ6SNB,416951J7FD3NBDV1MM1QS36H,17,415.00,7055.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2677,01M0MX49WKPSY8C10TK0ENNNCS,41511344QHQDJBZ4FRV45NKC,18,350.00,6300.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2679,01M0MX49WK06PRQW500J9PR2KZ,41150684MEXX0KJ3HG4B279E,16,30.00,480.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2680,01M0MX49WK06PRQW500J9PR2KZ,417359ZGZV0QNH8M3DEYW8G5,20,350.00,7000.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2681,01M0MX49WKHK5ED946PR0BDRK1,409339V9MK4RHRG0A0XWT91W,17,485.00,8245.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2682,01M0MX49WKHK5ED946PR0BDRK1,41085841ZKREWJPCC4PWVWR7,15,15.00,225.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2683,01M0MX49WKHK5ED946PR0BDRK1,414773WE720HJ0P121AG8FHQ,7,350.00,2450.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2684,01M0MX49WK9Y6X5JW91ERWMHPH,413521JP1792738MBB68XMK5,13,350.00,4550.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2685,01M0MX49WK9Y6X5JW91ERWMHPH,4082223DQAKGCJ8P0XHQQNB2,8,112.00,896.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2686,01M0MX49WKWZB4G1RCZFQPTNVE,411921G8X1MT1A4Z5EPH3YP4,15,30.00,450.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2687,01M0MX49WKWZB4G1RCZFQPTNVE,416496PKZM0T9NY433H8KP6M,19,30.00,570.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2688,01M0MX49WKWZB4G1RCZFQPTNVE,407702R5D86R3CBB81E3X29M,3,350.00,1050.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2691,01M0MX49WKY13JDNNGRVHBR6DG,4082223DQAKGCJ8P0XHQQNB2,14,112.00,1568.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2692,01M0MX49WKRWAG2Q1EEF6Y91QD,417359ZGZV0QNH8M3DEYW8G5,19,350.00,6650.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2693,01M0MX49WKRWAG2Q1EEF6Y91QD,4116065CZMHNTR71A86YWAMC,13,350.00,4550.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2694,01M0MX49WKRWAG2Q1EEF6Y91QD,41085841ZKREWJPCC4PWVWR7,2,15.00,30.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2695,01M0MX49WKNEHQ4ZXQCA3SGEA6,414773WE720HJ0P121AG8FHQ,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2696,01M0MX49WKAKVTFT9BFZY7XM40,41085841ZKREWJPCC4PWVWR7,7,15.00,105.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2697,01M0MX49WKN9AFAF9KH4TRAV8Q,4116065CZMHNTR71A86YWAMC,12,350.00,4200.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2698,01M0MX49WKN9AFAF9KH4TRAV8Q,413521JP1792738MBB68XMK5,4,350.00,1400.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2699,01M0MX49WKN9AFAF9KH4TRAV8Q,408186TJ449WSVW673RWDK4X,11,30.00,330.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2702,01M0MX49WK1BB90RR0R5CA864X,411039DJMEE6FWS52GMATRN7,15,25.00,375.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2703,01M0MX49WK1BB90RR0R5CA864X,4162975Y25KN73W7KKDJGX6P,11,245.00,2695.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2704,01M0MX49WK1BB90RR0R5CA864X,4162975Y25KN73W7KKDJGX6P,7,245.00,1715.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2705,01M0MX49WKX7VKGCK04FV9E3BQ,4116065CZMHNTR71A86YWAMC,5,350.00,1750.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2706,01M0MX49WKX7VKGCK04FV9E3BQ,409892D87XEVH1ZTZXV5F6C1,15,155.00,2325.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2708,01M0MX49WK0XGQ7QH7FR1VBFH6,417359ZGZV0QNH8M3DEYW8G5,6,350.00,2100.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2709,01M0MX49WK0XGQ7QH7FR1VBFH6,409420087QNW2D06G06MH7JS,20,350.00,7000.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2710,01M0MX49WKF6KQXEQ7MCG35J41,410258ZSW0QAXSVS8S3VV7TE,13,35.00,455.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2711,01M0MX49WKCZDM1JKDW01B383E,411039DJMEE6FWS52GMATRN7,9,25.00,225.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2712,01M0MX49WKWAXXSXX1JS7C4SWQ,409339V9MK4RHRG0A0XWT91W,2,485.00,970.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2713,01M0MX49WK1SBS0XXW81N9NAZM,407702R5D86R3CBB81E3X29M,17,350.00,5950.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2714,01M0MX49WK1SBS0XXW81N9NAZM,413005KN3WGNAPH6NCQ5JCT9,4,350.00,1400.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2715,01M0MX49WK1SBS0XXW81N9NAZM,4162975Y25KN73W7KKDJGX6P,10,245.00,2450.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2716,01M0MX49WKNQTE56VAQCTZSRBR,407702R5D86R3CBB81E3X29M,13,350.00,4550.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2717,01M0MX49WKW067KAHG2G8P8RS4,4088862F2RR4FH8VD6HQ69ZM,7,350.00,2450.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2718,01M0MX49WKW067KAHG2G8P8RS4,413521JP1792738MBB68XMK5,1,350.00,350.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2719,01M0MX49WKJHDATEWZK3344G5Y,409892D87XEVH1ZTZXV5F6C1,7,155.00,1085.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2720,01M0MX49WKG9GKFGBXHWSNPM96,411039DJMEE6FWS52GMATRN7,6,25.00,150.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2721,01M0MX49WKH4EKKRSP3GZEPXKD,4116065CZMHNTR71A86YWAMC,11,350.00,3850.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2722,01M0MX49WKH4EKKRSP3GZEPXKD,409892D87XEVH1ZTZXV5F6C1,18,155.00,2790.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2723,01M0MX49WKH4EKKRSP3GZEPXKD,413005KN3WGNAPH6NCQ5JCT9,7,350.00,2450.00,pending,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2724,01M0MX49WKSY99J8M5R0MZG9YY,4162975Y25KN73W7KKDJGX6P,14,245.00,3430.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2725,01M0MX49WKSY99J8M5R0MZG9YY,4116065CZMHNTR71A86YWAMC,8,350.00,2800.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2726,01M0MX49WKSY99J8M5R0MZG9YY,409339V9MK4RHRG0A0XWT91W,4,485.00,1940.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2727,01M0MX49WKHQVSWZEMK980FZTY,4162975Y25KN73W7KKDJGX6P,11,245.00,2695.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2728,01M0MX49WKCSKF01D9E3FQHJ76,4088862F2RR4FH8VD6HQ69ZM,3,350.00,1050.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2729,01M0MX49WKCSKF01D9E3FQHJ76,411039DJMEE6FWS52GMATRN7,9,25.00,225.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2730,01M0MX49WKB4PM7EV97ECMYEV7,409339V9MK4RHRG0A0XWT91W,14,485.00,6790.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2731,01M0MX49WKER0PSSSAHMZC1X1D,4116065CZMHNTR71A86YWAMC,18,350.00,6300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2732,01M0MX49WKER0PSSSAHMZC1X1D,412596TV7NC82RBGNTA0W8JZ,6,35.00,210.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2733,01M0MX49WKQQP7DTY6F2AHH525,409892D87XEVH1ZTZXV5F6C1,13,155.00,2015.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2734,01M0MX49WKQQP7DTY6F2AHH525,411039DJMEE6FWS52GMATRN7,5,25.00,125.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2735,01M0MX49WKQQP7DTY6F2AHH525,409892D87XEVH1ZTZXV5F6C1,6,155.00,930.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2736,01M0MX49WKRG6DAKXCFJWF3KCH,411921G8X1MT1A4Z5EPH3YP4,3,30.00,90.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2737,01M0MX49WKRG6DAKXCFJWF3KCH,409892D87XEVH1ZTZXV5F6C1,1,155.00,155.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2738,01M0MX49WKRG6DAKXCFJWF3KCH,4082223DQAKGCJ8P0XHQQNB2,19,112.00,2128.00,cancelled,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2739,01M0MX49WKKE7W9WNJD31Y2X58,4088862F2RR4FH8VD6HQ69ZM,17,350.00,5950.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2740,01M0MX49WKKE7W9WNJD31Y2X58,412596TV7NC82RBGNTA0W8JZ,1,35.00,35.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2741,01M0MX49WKKE7W9WNJD31Y2X58,4088862F2RR4FH8VD6HQ69ZM,1,350.00,350.00,processing,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2742,01M0MX49WKKBHCB55Y6MX8EMNM,416951J7FD3NBDV1MM1QS36H,8,415.00,3320.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2743,01M0MX49WKPDC6CC21PCCWS41V,413521JP1792738MBB68XMK5,2,350.00,700.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2744,01M0MX49WKPDC6CC21PCCWS41V,41511344QHQDJBZ4FRV45NKC,12,350.00,4200.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2745,01M0MX49WKPDC6CC21PCCWS41V,411921G8X1MT1A4Z5EPH3YP4,10,30.00,300.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2746,01M0MX49WKXTEBAG1S52G92DZ9,413005KN3WGNAPH6NCQ5JCT9,2,350.00,700.00,confirmed,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2747,01M0MX49WK8GXY0RMDSXFWGBJK,416496PKZM0T9NY433H8KP6M,11,30.00,330.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2748,01M0MX49WK8GXY0RMDSXFWGBJK,41511344QHQDJBZ4FRV45NKC,9,350.00,3150.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2749,01M0MX49WK8GXY0RMDSXFWGBJK,409892D87XEVH1ZTZXV5F6C1,2,155.00,310.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2750,01M0MX49WKCGRYMRYKNQZ855EB,413005KN3WGNAPH6NCQ5JCT9,10,350.00,3500.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
2751,01M0MX49WKCGRYMRYKNQZ855EB,409420087QNW2D06G06MH7JS,8,350.00,2800.00,delivered,2026-08-23 16:39:18.391945+08,2026-08-23 16:39:18.391945+08
