id,user_id,account_id,order_date,expected_delivery_date,received_delivery_date,updated_by,status,total_price,created_at,updated_at
01M0MX49WKHENJ97HQPH7XT89R,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-05-18,,,,pending,6090.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK9MPBD3FQNWYAX35N,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-05-21,,,,processing,3150.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKRCX9W3EVKB04CDSH,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-05-06,,,,cancelled,10860.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKQXMPZXPZWBA64D31,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-09-06,,,,processing,4620.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKTNEASZ32GQG083E5,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-06-19,,,,cancelled,3460.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK5EMSPWED8SE6WE3N,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-06-25,,,,confirmed,5985.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKJT5QAPQFFMH61JJN,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-03-07,,,,pending,8715.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK2SMNZTNKVYVMK3YY,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-06-07,,,,delivered,2429.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKEFSS9AGHTCFFGDWE,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-07-13,,,,delivered,3375.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK3W6K92JHVCS8EQHE,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-07-18,,,,confirmed,1685.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK045WJ6ZHZBK6CCH0,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-07-23,,,,pending,2492.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK67J08A80SW6EHF4C,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-02-08,,,,processing,5700.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKJPY3D3QM3F1Y6P6Q,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-10-08,,,,pending,3284.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKFWF32TTE1VV0AE61,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-08-14,,,,confirmed,9035.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKTDGQPRMJCGGBJCNH,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-08-16,,,,confirmed,4200.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKGQHF2QMX556AH221,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-08-22,,,,pending,9220.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKFKK7AEP1RFCY9AHJ,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-03-09,,,,pending,785.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK7RTR055NV5BBPS4Z,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-07-09,,,,cancelled,8110.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK2QPCZFDY74AW8N7X,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-09-17,,,,delivered,6650.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKKRWF4RP18WSB7BEA,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-09-22,,,,delivered,2745.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKJDYG08AJ3VPN7539,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-05-10,,,,confirmed,2260.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK7ZH0Y2ZDFA29AC9B,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-09-10,,,,confirmed,870.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKN7G5N68R0BFBCWHM,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-12-10,,,,pending,680.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKNZVJ8ZWHP1DBRHP9,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-10-19,,,,confirmed,35.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKZD13CWXH6TKVH6YR,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-10-22,,,,cancelled,5710.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK90NGPTV4N98BBZHM,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-03-11,,,,confirmed,7030.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK9RB1RJ5DJBA4C3CD,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-10-11,,,,delivered,8400.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKSC8J05ZKD0B1Q721,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-12-11,,,,cancelled,2635.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKJW0A806ZGK1BCV4A,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-11-17,,,,cancelled,7070.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKAJ9T0JD8WAGXP7Y3,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-11-21,,,,cancelled,2695.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKRPHMDT2MJPTHNZK1,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-01-12,,,,delivered,60.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK2F13ST7ZVJBS9ZYF,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-12-15,,,,pending,2548.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK9JCPZH0T05SVAXST,01KZRW48773C4ZFCJ993MWDQBY,01KZRRGW140MQ9ZE887EQDG87Z,2020-12-17,,,,delivered,922.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKM7VPC6VY9HZ2FD9K,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-10-01,,,,delivered,19365.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKENMA5HGJYYPAY53D,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-01-17,,,,confirmed,8245.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKY3D6PGQMHKAPTSHE,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-01-25,,,,delivered,300.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK9M5Q6HENXCR7S17T,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-05-02,,,,confirmed,6125.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK9AE9Z9KR2AKQWDRK,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-06-02,,,,confirmed,9275.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKZ0H0P6J5R744S6YJ,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-11-02,,,,confirmed,2347.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKXRCQ3MMR00MTTWTT,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-08-03,,,,delivered,6655.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKEAWM4FRRKP099TM3,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-03-13,,,,pending,8050.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKZGWEXPCQZJHRHSDF,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-03-18,,,,processing,4165.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK7XP9HGEZXAWJ0MHE,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-03-23,,,,confirmed,4130.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKA70YGAM638FGPW6T,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-02-04,,,,confirmed,1400.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK6KCXRXFR7JJ9GXND,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-06-04,,,,delivered,980.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKF2VTMST909JH700V,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-04-13,,,,cancelled,1920.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKH0FX3EFS86FM70D0,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-04-17,,,,cancelled,4290.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKWQZF876VG3N0ZF8T,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-01-05,,,,delivered,12045.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKQ1D87HCGT7R3BN01,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-12-05,,,,delivered,2600.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK0X32RP4ZMM5RCMQE,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-05-20,,,,processing,1050.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKEJ1SYQ0B0JJQ5Y7Q,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-05-23,,,,delivered,750.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKFM33QMZDVM8H9FNC,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-05-06,,,,processing,11855.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKA2K1X1YYZ7R7046E,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-07-06,,,,processing,600.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK7A2TSAKAG8GHC3HR,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-06-13,,,,confirmed,1050.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK4TR44PR4YHX04K2E,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-06-18,,,,processing,11900.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKFQ2PCWPS9P5G5XQ5,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-03-07,,,,delivered,6650.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKV7JCJJXYX881Q5P7,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-09-07,,,,confirmed,8210.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKAXTWR97ZYQ8CXMMS,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-07-18,,,,pending,1085.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKAM0Z6T3ZCRZQY6Z2,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-07-23,,,,confirmed,16225.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKJSTG0JE74QBTTZ8W,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-03-08,,,,pending,8165.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKX2K27JNNCCCG52A8,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-10-08,,,,delivered,510.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK1NGXXWSG9N84M454,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-12-08,,,,delivered,2450.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKPYWJ1FWZ1CN7XTC9,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-08-19,,,,confirmed,4705.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKWE56CXKM4P83PYZT,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-08-22,,,,processing,695.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKNH7F3VTW1ZTT23CD,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-03-09,,,,pending,415.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK6V5Q911H44C62S81,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-09-09,,,,delivered,1660.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKTF4RM385AZT4B3V7,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-09-14,,,,delivered,9945.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKFXMF60WRS73YKAJ7,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-09-16,,,,delivered,2945.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKRWTGSDY2HFKR0142,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-09-25,,,,delivered,15790.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKSGTKKWGXH7H6E1F3,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-04-10,,,,confirmed,2945.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKY2YW0084ER5SWF4F,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-12-10,,,,pending,5347.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK7Q5JF6TQ1AGZ6SNB,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-10-19,,,,confirmed,7055.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKPSY8C10TK0ENNNCS,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-04-11,,,,processing,6300.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK06PRQW500J9PR2KZ,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-12-11,,,,delivered,7480.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKHK5ED946PR0BDRK1,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-11-20,,,,cancelled,10920.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK9Y6X5JW91ERWMHPH,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-11-21,,,,cancelled,5446.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKWZB4G1RCZFQPTNVE,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-05-12,,,,confirmed,2070.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKY13JDNNGRVHBR6DG,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-12-12,,,,processing,1568.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKRWAG2Q1EEF6Y91QD,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-12-19,,,,processing,11230.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKNEHQ4ZXQCA3SGEA6,01KZRW48771S3VZMTY431CY71G,01KZRRGW14VWS3587600FPGYJJ,2020-12-22,,,,delivered,6300.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKAKVTFT9BFZY7XM40,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-03-01,,,,delivered,105.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKN9AFAF9KH4TRAV8Q,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-09-01,,,,processing,5930.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK1BB90RR0R5CA864X,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-01-16,,,,pending,4785.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKX7VKGCK04FV9E3BQ,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-01-24,,,,pending,4075.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK0XGQ7QH7FR1VBFH6,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-09-02,,,,pending,9100.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKF6KQXEQ7MCG35J41,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-11-02,,,,confirmed,455.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKCZDM1JKDW01B383E,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-02-17,,,,pending,225.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKWAXXSXX1JS7C4SWQ,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-02-22,,,,processing,970.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK1SBS0XXW81N9NAZM,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-05-03,,,,confirmed,9800.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKNQTE56VAQCTZSRBR,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-09-03,,,,pending,4550.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKW067KAHG2G8P8RS4,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-12-03,,,,delivered,2800.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKJHDATEWZK3344G5Y,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-03-19,,,,pending,1085.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKG9GKFGBXHWSNPM96,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-03-21,,,,confirmed,150.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKH4EKKRSP3GZEPXKD,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-02-04,,,,pending,9090.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKSY99J8M5R0MZG9YY,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-10-04,,,,confirmed,8170.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKHQVSWZEMK980FZTY,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-04-13,,,,confirmed,2695.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKCSKF01D9E3FQHJ76,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-04-16,,,,processing,1275.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKB4PM7EV97ECMYEV7,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-04-25,,,,processing,6790.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKER0PSSSAHMZC1X1D,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-03-05,,,,delivered,6510.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKQQP7DTY6F2AHH525,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-08-05,,,,cancelled,3070.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKRG6DAKXCFJWF3KCH,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-05-13,,,,cancelled,2373.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKKE7W9WNJD31Y2X58,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-05-19,,,,processing,6335.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKKBHCB55Y6MX8EMNM,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-05-25,,,,delivered,3320.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKPDC6CC21PCCWS41V,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-04-06,,,,delivered,5200.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKXTEBAG1S52G92DZ9,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-07-06,,,,confirmed,700.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK8GXY0RMDSXFWGBJK,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-12-06,,,,delivered,3790.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKCGRYMRYKNQZ855EB,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-06-20,,,,delivered,6300.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKCFFM9S7Y65C003KX,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-06-23,,,,confirmed,70.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKT8D7VKPWGPZN0TFE,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-02-07,,,,delivered,12095.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKTEH5JG9KH30W1HVY,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-12-07,,,,pending,2425.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WK95DMD5Z110A7FTN2,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-07-16,,,,confirmed,4420.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKB83MHFZ3D7Z1WPDF,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-07-23,,,,confirmed,4900.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
01M0MX49WKZC8VP4DZ7C22J8TP,01KZRW48771S3VZMTY431CY71G,01KZRRGW14Y65J9N71RS7C99PT,2020-08-08,,,,delivered,7385.00,2026-08-23 16:20:22.999897+08,2026-08-23 16:20:22.999897+08
